FileName,Strength,SeedSize,UsedSeedSize,TSSize,TSTime,cRnd,cInc,totTuples
UNIFORM_ALL_0,2,138,133,133,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,139,132,132,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,140,137,137,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,141,137,137,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,142,136,136,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,143,140,140,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,144,136,136,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,145,140,140,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,146,143,143,9.0,1.0,0.0,189
UNIFORM_ALL_0,2,147,144,144,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,148,143,143,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,149,144,144,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,150,144,144,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,151,146,146,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,152,149,149,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,153,150,150,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,154,146,146,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,155,146,146,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,156,151,151,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,157,154,154,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,158,153,153,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,159,156,156,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,160,155,155,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,161,158,158,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,162,154,154,3.0,1.0,0.0,189
UNIFORM_ALL_0,2,163,157,157,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,164,160,160,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,165,156,156,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,166,163,163,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,167,159,159,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,168,162,162,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,169,165,165,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,170,159,159,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,171,165,165,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,172,165,165,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,173,167,167,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,174,163,163,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,175,165,165,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,176,168,168,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,177,171,171,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,178,171,171,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,179,170,170,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,180,175,175,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,181,176,176,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,182,176,176,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,183,173,173,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,184,176,176,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,185,179,179,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,186,181,181,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,187,179,179,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,188,182,182,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,189,181,181,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,190,186,186,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,191,180,180,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,192,187,187,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,193,182,182,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,194,185,185,8.0,1.0,0.0,189
UNIFORM_ALL_0,2,195,189,189,6.0,1.0,0.0,189
UNIFORM_ALL_0,2,196,182,182,5.0,1.0,0.0,189
UNIFORM_ALL_0,2,197,190,190,5.0,0.0,0.0,189
UNIFORM_ALL_0,2,198,188,188,4.0,1.0,0.0,189
UNIFORM_ALL_0,2,199,193,193,4.0,0.0,0.0,189
UNIFORM_ALL_12,2,0,0,124,12.0,0.0,13.0,1650
UNIFORM_ALL_12,2,1,1,93,8.0,66.0,17.0,1650
UNIFORM_ALL_12,2,2,2,78,8.0,61.0,20.0,1650
UNIFORM_ALL_12,2,3,3,79,7.0,65.0,19.0,1650
UNIFORM_ALL_12,2,4,4,80,7.0,58.0,18.0,1650
UNIFORM_ALL_12,2,5,5,75,7.0,61.0,19.0,1650
UNIFORM_ALL_12,2,6,6,70,6.0,58.0,20.0,1650
UNIFORM_ALL_12,2,7,7,70,6.0,61.0,19.0,1650
UNIFORM_ALL_12,2,8,8,74,6.0,58.0,17.0,1650
UNIFORM_ALL_12,2,9,9,69,6.0,54.0,19.0,1650
UNIFORM_ALL_12,2,10,10,66,6.0,51.0,20.0,1650
UNIFORM_ALL_12,2,11,11,65,5.0,49.0,20.0,1650
UNIFORM_ALL_12,2,12,12,68,5.0,51.0,18.0,1650
UNIFORM_ALL_12,2,13,13,64,5.0,53.0,18.0,1650
UNIFORM_ALL_12,2,14,14,64,6.0,52.0,18.0,1650
UNIFORM_ALL_12,2,15,15,63,5.0,49.0,18.0,1650
UNIFORM_ALL_12,2,16,16,61,5.0,50.0,18.0,1650
UNIFORM_ALL_12,2,17,17,64,5.0,48.0,17.0,1650
UNIFORM_ALL_12,2,18,18,65,6.0,45.0,17.0,1650
UNIFORM_ALL_12,2,19,19,67,5.0,47.0,15.0,1650
UNIFORM_ALL_12,2,20,20,63,5.0,46.0,16.0,1650
UNIFORM_ALL_12,2,21,21,64,4.0,46.0,15.0,1650
UNIFORM_ALL_12,2,22,22,67,6.0,43.0,15.0,1650
UNIFORM_ALL_12,2,23,23,62,5.0,44.0,16.0,1650
UNIFORM_ALL_12,2,24,24,65,6.0,44.0,14.0,1650
UNIFORM_ALL_12,2,25,25,62,6.0,43.0,15.0,1650
UNIFORM_ALL_12,2,26,26,66,5.0,40.0,14.0,1650
UNIFORM_ALL_12,2,27,27,64,5.0,39.0,15.0,1650
UNIFORM_ALL_12,2,28,28,64,12.0,39.0,15.0,1650
UNIFORM_ALL_12,2,29,29,64,6.0,41.0,12.0,1650
UNIFORM_ALL_12,2,30,30,64,5.0,39.0,13.0,1650
UNIFORM_ALL_12,2,31,31,65,6.0,37.0,14.0,1650
UNIFORM_ALL_12,2,32,32,63,8.0,37.0,14.0,1650
UNIFORM_ALL_12,2,33,33,64,6.0,37.0,13.0,1650
UNIFORM_ALL_12,2,34,34,68,6.0,35.0,12.0,1650
UNIFORM_ALL_12,2,35,35,65,5.0,36.0,12.0,1650
UNIFORM_ALL_12,2,36,36,63,6.0,36.0,12.0,1650
UNIFORM_ALL_12,2,37,37,63,7.0,35.0,13.0,1650
UNIFORM_ALL_12,2,38,38,68,6.0,34.0,11.0,1650
UNIFORM_ALL_12,2,39,39,65,7.0,34.0,11.0,1650
UNIFORM_ALL_12,2,40,40,68,6.0,32.0,12.0,1650
UNIFORM_ALL_12,2,41,41,68,6.0,32.0,12.0,1650
UNIFORM_ALL_12,2,42,42,65,6.0,32.0,12.0,1650
UNIFORM_ALL_12,2,43,43,69,6.0,31.0,11.0,1650
UNIFORM_ALL_12,2,44,44,65,7.0,32.0,10.0,1650
UNIFORM_ALL_12,2,45,45,68,5.0,31.0,10.0,1650
UNIFORM_ALL_12,2,46,46,69,5.0,30.0,10.0,1650
UNIFORM_ALL_12,2,47,47,70,6.0,29.0,10.0,1650
UNIFORM_ALL_12,2,48,48,69,5.0,29.0,11.0,1650
UNIFORM_ALL_12,2,49,49,70,7.0,29.0,10.0,1650
UNIFORM_ALL_12,2,50,50,67,11.0,29.0,10.0,1650
UNIFORM_ALL_12,2,51,51,70,8.0,28.0,11.0,1650
UNIFORM_ALL_12,2,52,52,70,7.0,28.0,10.0,1650
UNIFORM_ALL_12,2,53,53,74,6.0,27.0,9.0,1650
UNIFORM_ALL_12,2,54,54,72,7.0,27.0,10.0,1650
UNIFORM_ALL_12,2,55,55,74,6.0,26.0,9.0,1650
UNIFORM_ALL_12,2,56,56,73,6.0,26.0,9.0,1650
UNIFORM_ALL_12,2,57,57,74,6.0,26.0,9.0,1650
UNIFORM_ALL_12,2,58,58,75,7.0,25.0,9.0,1650
UNIFORM_ALL_12,2,59,59,75,6.0,24.0,11.0,1650
UNIFORM_ALL_12,2,60,60,74,6.0,25.0,8.0,1650
UNIFORM_ALL_12,2,61,61,74,8.0,24.0,10.0,1650
UNIFORM_ALL_12,2,62,62,77,5.0,24.0,9.0,1650
UNIFORM_ALL_12,2,63,63,76,7.0,24.0,8.0,1650
UNIFORM_ALL_12,2,64,64,78,8.0,24.0,7.0,1650
UNIFORM_ALL_12,2,65,65,77,6.0,23.0,9.0,1650
UNIFORM_ALL_12,2,66,66,78,6.0,23.0,9.0,1650
UNIFORM_ALL_12,2,67,67,81,12.0,23.0,7.0,1650
UNIFORM_ALL_12,2,68,68,80,7.0,22.0,8.0,1650
UNIFORM_ALL_12,2,69,69,82,8.0,22.0,7.0,1650
UNIFORM_ALL_12,2,70,70,82,6.0,22.0,7.0,1650
UNIFORM_ALL_12,2,71,71,83,7.0,21.0,8.0,1650
UNIFORM_ALL_12,2,72,72,85,7.0,21.0,7.0,1650
UNIFORM_ALL_12,2,73,73,85,8.0,21.0,8.0,1650
UNIFORM_ALL_12,2,74,74,84,7.0,21.0,7.0,1650
UNIFORM_ALL_12,2,75,75,89,7.0,20.0,5.0,1650
UNIFORM_ALL_12,2,76,76,87,7.0,20.0,6.0,1650
UNIFORM_ALL_12,2,77,77,86,6.0,20.0,7.0,1650
UNIFORM_ALL_12,2,78,78,91,7.0,20.0,5.0,1650
UNIFORM_ALL_12,2,79,79,90,7.0,20.0,6.0,1650
UNIFORM_ALL_12,2,80,80,90,9.0,19.0,7.0,1650
UNIFORM_ALL_12,2,81,81,92,8.0,19.0,6.0,1650
UNIFORM_ALL_12,2,82,82,91,7.0,19.0,7.0,1650
UNIFORM_ALL_12,2,83,83,94,7.0,19.0,5.0,1650
UNIFORM_ALL_12,2,84,84,92,7.0,19.0,6.0,1650
UNIFORM_ALL_12,2,85,85,93,7.0,18.0,5.0,1650
UNIFORM_ALL_12,2,86,86,95,8.0,18.0,5.0,1650
UNIFORM_ALL_12,2,87,87,94,8.0,18.0,7.0,1650
UNIFORM_ALL_12,2,88,88,95,8.0,18.0,7.0,1650
UNIFORM_ALL_12,2,89,89,94,7.0,18.0,5.0,1650
UNIFORM_ALL_12,2,90,90,98,8.0,17.0,4.0,1650
UNIFORM_ALL_12,2,91,91,98,7.0,17.0,6.0,1650
UNIFORM_ALL_12,2,92,92,98,7.0,17.0,6.0,1650
UNIFORM_ALL_12,2,93,93,98,9.0,17.0,5.0,1650
UNIFORM_ALL_12,2,94,94,101,6.0,17.0,5.0,1650
UNIFORM_ALL_12,2,95,95,102,8.0,16.0,7.0,1650
UNIFORM_ALL_12,2,96,96,102,7.0,16.0,4.0,1650
UNIFORM_ALL_12,2,97,97,100,9.0,16.0,6.0,1650
UNIFORM_ALL_12,2,98,98,103,7.0,16.0,4.0,1650
UNIFORM_ALL_12,2,99,99,105,10.0,16.0,5.0,1650
UNIFORM_ALL_12,2,100,100,105,8.0,16.0,3.0,1650
UNIFORM_ALL_12,2,101,101,108,7.0,16.0,3.0,1650
UNIFORM_ALL_12,2,102,102,107,8.0,15.0,3.0,1650
UNIFORM_ALL_12,2,103,103,109,19.0,15.0,5.0,1650
UNIFORM_ALL_12,2,104,104,109,10.0,15.0,5.0,1650
UNIFORM_ALL_12,2,105,105,110,8.0,15.0,5.0,1650
UNIFORM_ALL_12,2,106,106,110,8.0,15.0,4.0,1650
UNIFORM_ALL_12,2,107,107,112,10.0,15.0,4.0,1650
UNIFORM_ALL_12,2,108,108,112,8.0,15.0,4.0,1650
UNIFORM_ALL_12,2,109,109,112,8.0,15.0,4.0,1650
UNIFORM_ALL_12,2,110,110,114,7.0,14.0,4.0,1650
UNIFORM_ALL_12,2,111,111,117,9.0,14.0,3.0,1650
UNIFORM_ALL_12,2,112,112,117,7.0,14.0,4.0,1650
UNIFORM_ALL_12,2,113,113,116,8.0,14.0,5.0,1650
UNIFORM_ALL_12,2,114,114,118,9.0,14.0,3.0,1650
UNIFORM_ALL_12,2,115,115,118,8.0,14.0,3.0,1650
UNIFORM_ALL_12,2,116,116,119,10.0,14.0,5.0,1650
UNIFORM_ALL_12,2,117,117,120,8.0,13.0,4.0,1650
UNIFORM_ALL_12,2,118,118,121,8.0,13.0,4.0,1650
UNIFORM_ALL_12,2,119,119,123,11.0,13.0,3.0,1650
UNIFORM_ALL_12,2,120,120,123,10.0,13.0,3.0,1650
UNIFORM_ALL_12,2,121,121,126,10.0,13.0,2.0,1650
UNIFORM_ALL_12,2,122,122,125,8.0,13.0,4.0,1650
UNIFORM_ALL_12,2,123,123,126,9.0,13.0,5.0,1650
UNIFORM_ALL_12,2,124,124,126,8.0,13.0,3.0,1650
UNIFORM_ALL_12,2,125,125,128,8.0,13.0,3.0,1650
UNIFORM_ALL_12,2,126,126,130,9.0,13.0,2.0,1650
UNIFORM_ALL_12,2,127,127,131,10.0,12.0,3.0,1650
UNIFORM_ALL_12,2,128,128,131,9.0,12.0,3.0,1650
UNIFORM_ALL_12,2,129,129,132,8.0,12.0,3.0,1650
UNIFORM_ALL_12,2,130,130,132,9.0,12.0,2.0,1650
UNIFORM_ALL_12,2,131,131,133,13.0,12.0,4.0,1650
UNIFORM_ALL_12,2,132,132,134,11.0,12.0,4.0,1650
UNIFORM_ALL_12,2,133,133,135,8.0,12.0,3.0,1650
UNIFORM_ALL_12,2,134,134,138,8.0,12.0,3.0,1650
UNIFORM_ALL_12,2,135,135,137,9.0,12.0,4.0,1650
UNIFORM_ALL_12,2,136,136,139,12.0,12.0,2.0,1650
UNIFORM_ALL_12,2,137,137,138,10.0,12.0,3.0,1650
UNIFORM_ALL_12,2,138,138,140,8.0,11.0,4.0,1650
UNIFORM_ALL_12,2,139,139,140,10.0,11.0,3.0,1650
UNIFORM_ALL_12,2,140,140,142,8.0,11.0,1.0,1650
UNIFORM_ALL_12,2,141,141,143,14.0,11.0,2.0,1650
UNIFORM_ALL_12,2,142,142,144,8.0,11.0,2.0,1650
UNIFORM_ALL_12,2,143,143,144,11.0,11.0,2.0,1650
UNIFORM_ALL_12,2,144,144,146,8.0,11.0,3.0,1650
UNIFORM_ALL_12,2,145,145,146,9.0,11.0,1.0,1650
UNIFORM_ALL_12,2,146,146,148,11.0,11.0,2.0,1650
UNIFORM_ALL_12,2,147,147,148,9.0,11.0,3.0,1650
UNIFORM_ALL_12,2,148,148,149,9.0,11.0,4.0,1650
UNIFORM_ALL_12,2,149,149,150,9.0,11.0,2.0,1650
UNIFORM_ALL_12,2,150,150,152,11.0,10.0,2.0,1650
UNIFORM_ALL_12,2,151,151,153,10.0,10.0,4.0,1650
UNIFORM_ALL_12,2,152,152,153,10.0,10.0,2.0,1650
UNIFORM_ALL_12,2,153,153,155,12.0,10.0,1.0,1650
UNIFORM_ALL_12,2,154,154,156,14.0,10.0,4.0,1650
UNIFORM_ALL_12,2,155,155,157,9.0,10.0,2.0,1650
UNIFORM_ALL_12,2,156,156,158,10.0,10.0,1.0,1650
UNIFORM_ALL_12,2,157,157,158,9.0,10.0,2.0,1650
UNIFORM_ALL_12,2,158,158,161,14.0,10.0,2.0,1650
UNIFORM_ALL_12,2,159,159,161,11.0,10.0,1.0,1650
UNIFORM_ALL_12,2,160,160,161,9.0,10.0,2.0,1650
UNIFORM_ALL_12,2,161,161,163,9.0,10.0,1.0,1650
UNIFORM_ALL_12,2,162,162,163,10.0,10.0,3.0,1650
UNIFORM_ALL_12,2,163,163,164,10.0,10.0,1.0,1650
UNIFORM_ALL_12,2,164,164,165,10.0,10.0,1.0,1650
UNIFORM_ALL_12,2,165,165,166,10.0,9.0,2.0,1650
UNIFORM_ALL_12,2,166,166,166,11.0,9.0,0.0,1650
UNIFORM_ALL_12,2,167,167,167,10.0,9.0,0.0,1650
UNIFORM_ALL_12,2,168,168,168,9.0,9.0,0.0,1650
UNIFORM_ALL_12,2,169,169,170,12.0,9.0,1.0,1650
UNIFORM_ALL_12,2,170,170,171,11.0,9.0,3.0,1650
UNIFORM_ALL_12,2,171,171,171,9.0,9.0,0.0,1650
UNIFORM_ALL_12,2,172,172,173,11.0,9.0,1.0,1650
UNIFORM_ALL_12,2,173,173,174,10.0,9.0,2.0,1650
UNIFORM_ALL_12,2,174,174,175,10.0,9.0,4.0,1650
UNIFORM_ALL_12,2,175,175,176,9.0,9.0,2.0,1650
UNIFORM_ALL_12,2,176,176,176,11.0,9.0,0.0,1650
UNIFORM_ALL_12,2,177,177,177,11.0,9.0,0.0,1650
UNIFORM_ALL_12,2,178,178,179,10.0,9.0,2.0,1650
UNIFORM_ALL_12,2,179,179,180,9.0,9.0,2.0,1650
UNIFORM_ALL_12,2,180,180,180,11.0,9.0,0.0,1650
UNIFORM_ALL_12,2,181,181,181,10.0,9.0,0.0,1650
UNIFORM_ALL_12,2,182,182,183,10.0,9.0,1.0,1650
UNIFORM_ALL_12,2,183,183,183,11.0,9.0,0.0,1650
UNIFORM_ALL_12,2,184,184,185,12.0,8.0,1.0,1650
UNIFORM_ALL_12,2,185,185,185,10.0,8.0,0.0,1650
UNIFORM_ALL_12,2,186,186,186,13.0,8.0,0.0,1650
UNIFORM_ALL_12,2,187,187,187,11.0,8.0,0.0,1650
UNIFORM_ALL_12,2,188,188,188,10.0,8.0,0.0,1650
UNIFORM_ALL_12,2,189,189,189,11.0,8.0,0.0,1650
UNIFORM_ALL_12,2,190,190,190,11.0,8.0,0.0,1650
UNIFORM_ALL_12,2,191,191,192,11.0,8.0,1.0,1650
UNIFORM_ALL_12,2,192,192,193,11.0,8.0,1.0,1650
UNIFORM_ALL_12,2,193,193,194,10.0,8.0,2.0,1650
UNIFORM_ALL_12,2,194,194,196,12.0,8.0,1.0,1650
UNIFORM_ALL_12,2,195,195,196,12.0,8.0,1.0,1650
UNIFORM_ALL_12,2,196,196,197,10.0,8.0,1.0,1650
UNIFORM_ALL_12,2,197,197,197,12.0,8.0,0.0,1650
UNIFORM_ALL_12,2,198,198,199,11.0,8.0,1.0,1650
UNIFORM_ALL_12,2,199,199,200,11.0,8.0,1.0,1650
UNIFORM_BOOLEAN_11,2,0,0,12,6.0,0.0,15.0,180
UNIFORM_BOOLEAN_11,2,1,1,10,3.0,45.0,15.0,180
UNIFORM_BOOLEAN_11,2,2,2,9,3.0,40.0,14.0,180
UNIFORM_BOOLEAN_11,2,3,3,8,2.0,33.0,16.0,180
UNIFORM_BOOLEAN_11,2,4,4,10,1.0,30.0,10.0,180
UNIFORM_BOOLEAN_11,2,5,4,9,5.0,34.0,8.0,180
UNIFORM_BOOLEAN_11,2,6,6,11,7.0,23.0,8.0,180
UNIFORM_BOOLEAN_11,2,7,7,9,1.0,22.0,12.0,180
UNIFORM_BOOLEAN_11,2,8,8,10,1.0,21.0,6.0,180
UNIFORM_BOOLEAN_11,2,9,9,12,0.0,17.0,7.0,180
UNIFORM_BOOLEAN_11,2,10,10,11,1.0,17.0,2.0,180
UNIFORM_BOOLEAN_11,2,11,11,12,1.0,16.0,3.0,180
UNIFORM_BOOLEAN_11,2,12,12,13,1.0,14.0,8.0,180
UNIFORM_BOOLEAN_11,2,13,13,14,1.0,13.0,4.0,180
UNIFORM_BOOLEAN_11,2,14,14,14,1.0,12.0,0.0,180
UNIFORM_BOOLEAN_11,2,15,15,16,2.0,11.0,2.0,180
UNIFORM_BOOLEAN_11,2,16,16,17,0.0,11.0,1.0,180
UNIFORM_BOOLEAN_11,2,17,16,17,1.0,11.0,1.0,180
UNIFORM_BOOLEAN_11,2,18,18,19,1.0,9.0,1.0,180
UNIFORM_BOOLEAN_11,2,19,19,20,2.0,9.0,1.0,180
UNIFORM_BOOLEAN_11,2,20,20,20,2.0,9.0,0.0,180
UNIFORM_BOOLEAN_11,2,21,21,21,0.0,8.0,0.0,180
UNIFORM_BOOLEAN_11,2,22,22,22,2.0,8.0,0.0,180
UNIFORM_BOOLEAN_11,2,23,23,24,3.0,7.0,1.0,180
UNIFORM_BOOLEAN_11,2,24,24,24,3.0,7.0,0.0,180
UNIFORM_BOOLEAN_11,2,25,24,25,2.0,7.0,1.0,180
UNIFORM_BOOLEAN_11,2,26,26,26,2.0,6.0,0.0,180
UNIFORM_BOOLEAN_11,2,27,26,26,1.0,6.0,0.0,180
UNIFORM_BOOLEAN_11,2,28,27,27,2.0,6.0,0.0,180
UNIFORM_BOOLEAN_11,2,29,28,28,2.0,6.0,0.0,180
UNIFORM_BOOLEAN_11,2,30,29,30,2.0,6.0,1.0,180
UNIFORM_BOOLEAN_11,2,31,31,31,1.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,32,31,31,2.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,33,33,33,2.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,34,33,33,2.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,35,34,34,1.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,36,36,36,1.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,37,37,37,1.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,38,36,36,4.0,5.0,0.0,180
UNIFORM_BOOLEAN_11,2,39,39,39,1.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,40,39,39,4.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,41,41,41,1.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,42,41,41,3.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,43,43,43,1.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,44,44,44,1.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,45,45,45,2.0,4.0,0.0,180
UNIFORM_BOOLEAN_11,2,46,46,46,3.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,47,46,46,3.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,48,48,48,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,49,47,47,4.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,50,49,49,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,51,49,49,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,52,52,52,3.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,53,51,51,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,54,54,54,1.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,55,53,53,1.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,56,55,55,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,57,56,56,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,58,57,57,3.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,59,56,56,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,60,57,57,1.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,61,59,59,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,62,58,58,2.0,3.0,0.0,180
UNIFORM_BOOLEAN_11,2,63,62,62,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,64,61,61,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,65,63,63,1.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,66,61,61,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,67,63,63,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,68,64,64,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,69,68,68,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,70,67,67,4.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,71,67,67,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,72,70,70,4.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,73,71,71,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,74,74,74,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,75,74,74,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,76,73,73,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,77,73,73,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,78,76,76,5.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,79,77,77,7.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,80,75,75,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,81,80,80,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,82,79,79,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,83,81,81,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,84,79,79,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,85,85,85,5.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,86,82,82,5.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,87,81,81,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,88,80,80,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,89,88,88,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,90,88,88,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,91,89,89,5.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,92,87,87,4.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,93,89,89,4.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,94,86,86,3.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,95,89,89,2.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,96,91,91,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,97,92,92,3.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,98,94,94,4.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,99,93,93,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,100,89,89,4.0,2.0,0.0,180
UNIFORM_BOOLEAN_11,2,101,91,91,4.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,102,96,96,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,103,98,98,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,104,99,99,4.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,105,98,98,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,106,100,100,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,107,102,102,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,108,103,103,3.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,109,104,104,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,110,107,107,4.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,111,108,108,3.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,112,105,105,2.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,113,109,109,4.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,114,109,109,4.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,115,106,106,3.0,1.0,0.0,180
UNIFORM_BOOLEAN_11,2,116,115,115,3.0,1.0,0.0,180
